job_id,job_title,job_category,experience_level,years_of_experience,education_required,annual_salary_usd,salary_min_usd,salary_max_usd,city,country,remote_work,company_size,industry,required_skills,ai_salary_premium_pct,demand_score,demand_growth_yoy_pct,benefits_score_10,posting_year,posting_month,is_senior,is_remote_friendly,is_llm_role,salary_tier
AIJOB0088,AI Solutions Architect,Architecture,Entry (0-2 yrs),12,Master's,180000.0,180000,320000,Tokyo,Japan,On-site,Mid-size (501-5000),Technology,ML|Leadership|Enterprise Architecture|System Design|Python|Leadership|Cloud|SQL,15.1,84,25.1,8.0,2025,9,0,0,0,Upper-Mid ($150-200k)
AIJOB0089,Senior Data Scientist,Data Science,Senior (6-9 yrs),9,Master's,244000.0,157000,218000,Toronto,Canada,Hybrid,Big Tech (FAANG+),Manufacturing,Deep Learning|Leadership|ML|Causal Inference|Advanced Statistics|SQL|Statistics,9.9,90,19.6,9.0,2026,3,1,1,0,Senior ($200-300k)
AIJOB0090,AI Agent Developer,AI Engineering,Lead (10+ yrs),6,PhD,348000.0,155000,290000,San Francisco,USA,On-site,Big Tech (FAANG+),Consulting,APIs|Python|Tool Use|Planning Systems|Problem Solving|Cloud|Linux,13.7,96,66.1,6.7,2026,2,1,0,1,Elite (>$300k)
AIJOB0091,Senior Data Scientist,Data Science,Lead (10+ yrs),12,Associate's,183000.0,157000,218000,Amsterdam,Netherlands,Fully Remote,SME (51-500),Manufacturing,Leadership|Advanced Statistics|Deep Learning|Statistics|Research|Cloud,6.2,90,18.3,8.1,2026,3,1,1,0,Upper-Mid ($150-200k)
AIJOB0092,Multimodal AI Engineer,AI Engineering,Lead (10+ yrs),5,Master's,360000.0,160000,300000,Berlin,Germany,Hybrid,Big Tech (FAANG+),Manufacturing,PyTorch|Vision-Language Models|APIs|Fine-tuning|Python|Research|Statistics|Problem Solving,17.3,90,23.0,7.1,2026,3,1,1,0,Elite (>$300k)
AIJOB0093,LLM Engineer,AI Engineering,Mid (3-5 yrs),7,PhD,181000.0,160000,300000,Sydney,Australia,Hybrid,Mid-size (501-5000),Media,Fine-tuning|RAG|Vector DBs|Research|Communication|Leadership,6.9,98,34.8,6.4,2026,1,0,1,1,Upper-Mid ($150-200k)
AIJOB0094,NLP Engineer,AI Engineering,Mid (3-5 yrs),9,Master's,295000.0,145000,290000,New York,USA,Hybrid,Big Tech (FAANG+),Healthcare,Text Processing|LLMs|Python|BERT|Hugging Face|Leadership,9.5,91,79.1,7.8,2025,5,0,1,0,Senior ($200-300k)
AIJOB0095,AI Product Manager,Product,Entry (0-2 yrs),9,Associate's,140000.0,140000,260000,Paris,France,Fully Remote,Startup (1-50),Research,Product Strategy|AI Literacy|Agile|Data Analysis|Stakeholder Mgmt|Research|Linux,17.3,85,26.9,6.0,2026,1,0,1,0,Mid ($100-150k)
AIJOB0096,AI Product Manager,Product,Lead (10+ yrs),7,Master's,281000.0,140000,260000,Paris,France,Fully Remote,Enterprise (5000+),Technology,AI Literacy|Product Strategy|Data Analysis|Agile|Research|Agile|Linux,15.9,85,19.2,8.9,2025,11,1,1,0,Senior ($200-300k)
AIJOB0097,LLM Engineer,AI Engineering,Senior (6-9 yrs),2,Bachelor's,283000.0,160000,300000,Amsterdam,Netherlands,On-site,Big Tech (FAANG+),Government,LLM APIs|RAG|Fine-tuning|Python|Agile,8.3,98,84.6,7.1,2026,1,1,0,1,Senior ($200-300k)
AIJOB0098,Computer Vision Engineer,AI Engineering,Entry (0-2 yrs),5,Bachelor's,145000.0,145000,280000,Singapore,Singapore,Fully Remote,SME (51-500),Automotive,CUDA|Image Processing|PyTorch|CNNs|Python|OpenCV|Problem Solving|Communication,6.3,87,16.4,9.8,2025,12,0,1,0,Mid ($100-150k)
AIJOB0099,Robotics Engineer (AI),Robotics,Mid (3-5 yrs),4,Master's,252000.0,125000,240000,Remote,Global,Hybrid,Big Tech (FAANG+),Healthcare,Control Systems|C++|ROS|Simulation|Computer Vision|Python|Leadership|Communication|Linux,13.2,76,7.9,6.8,2026,1,0,1,0,Senior ($200-300k)
AIJOB0100,AI Security Engineer,Security,Lead (10+ yrs),10,Master's,233000.0,140000,260000,Zurich,Switzerland,On-site,Startup (1-50),Research,Cybersecurity|Red Teaming|Python|ML Security|Risk Analysis|Agile|SQL,8.7,80,15.6,8.7,2026,1,1,0,0,Senior ($200-300k)
AIJOB0101,Senior ML Engineer,AI Engineering,Senior (6-9 yrs),7,Bootcamp/Self-taught,214000.0,180000,312000,Remote,Global,On-site,Startup (1-50),Finance,System Design|MLOps|LLM Fine-tuning|PyTorch|Distributed Systems|Python|Leadership|Linux|Statistics,13.4,96,53.6,8.8,2025,1,1,0,0,Senior ($200-300k)
AIJOB0102,AI Compliance Manager,Governance,Lead (10+ yrs),9,Associate's,240000.0,100000,200000,San Francisco,USA,Fully Remote,Mid-size (501-5000),Automotive,Risk Management|Legal Knowledge|Auditing|Agile,15.3,68,7.8,9.1,2026,1,1,1,0,Senior ($200-300k)
AIJOB0103,NLP Engineer,AI Engineering,Entry (0-2 yrs),3,Associate's,145000.0,145000,290000,Los Angeles,USA,Fully Remote,Startup (1-50),Automotive,Text Processing|Python|LLMs|Transformers|Leadership,8.4,91,25.2,9.8,2025,12,0,1,0,Mid ($100-150k)
AIJOB0104,AI Business Analyst,Business,Senior (6-9 yrs),3,Master's,177000.0,95000,180000,Toronto,Canada,Fully Remote,Big Tech (FAANG+),Energy,Communication|Python|Data Visualization|Business Analysis|SQL|Leadership,17.1,78,20.6,7.6,2026,2,1,1,0,Upper-Mid ($150-200k)
AIJOB0105,AI Agent Developer,AI Engineering,Senior (6-9 yrs),4,Bootcamp/Self-taught,261000.0,155000,290000,Sydney,Australia,Hybrid,Big Tech (FAANG+),Media,LangChain|Planning Systems|Tool Use|Python|AutoGen|APIs|Linux|Research|SQL,12.2,96,53.7,7.5,2025,6,1,1,1,Senior ($200-300k)
AIJOB0106,AI Agent Developer,AI Engineering,Senior (6-9 yrs),3,Bachelor's,323000.0,155000,290000,Seattle,USA,Fully Remote,Enterprise (5000+),Energy,AutoGen|Tool Use|Python|Communication,13.6,96,50.0,9.3,2025,1,1,1,1,Elite (>$300k)
AIJOB0107,Deep Learning Engineer,AI Engineering,Lead (10+ yrs),6,Master's,298000.0,141000,270000,Los Angeles,USA,Hybrid,Startup (1-50),Manufacturing,PyTorch|GPU Computing|TensorFlow|CUDA|Neural Networks|Python|Statistics|Agile|Leadership,6.5,89,7.5,9.7,2026,2,1,1,0,Senior ($200-300k)
AIJOB0108,Deep Learning Engineer,AI Engineering,Lead (10+ yrs),6,Bachelor's,253000.0,141000,270000,Singapore,Singapore,On-site,Mid-size (501-5000),Manufacturing,Python|TensorFlow|Neural Networks|PyTorch|Communication,7.0,89,11.1,8.1,2026,2,1,0,0,Senior ($200-300k)
AIJOB0109,Computer Vision Engineer,AI Engineering,Lead (10+ yrs),8,Master's,336000.0,145000,280000,Remote,Global,Fully Remote,Enterprise (5000+),Finance,OpenCV|Image Processing|CNNs|Python|SQL|Leadership|Problem Solving,7.7,87,24.1,7.6,2026,1,1,1,0,Elite (>$300k)
AIJOB0110,Senior ML Engineer,AI Engineering,Mid (3-5 yrs),5,Associate's,180000.0,180000,312000,Austin,USA,Hybrid,Startup (1-50),Research,Distributed Systems|MLOps|Python|LLM Fine-tuning|PyTorch|System Design|Leadership,17.8,96,16.3,9.1,2026,1,0,1,0,Upper-Mid ($150-200k)
AIJOB0111,Data Scientist,Data Science,Mid (3-5 yrs),6,Master's,217000.0,138000,195000,Boston,USA,On-site,Big Tech (FAANG+),Research,SQL|ML Algorithms|Scikit-learn|Python|Statistics|Research|Communication,7.8,92,76.9,8.5,2026,1,0,0,0,Senior ($200-300k)
AIJOB0112,Senior ML Engineer,AI Engineering,Lead (10+ yrs),5,Associate's,281000.0,180000,312000,Sydney,Australia,Fully Remote,Enterprise (5000+),Media,Python|MLOps|LLM Fine-tuning|System Design|Problem Solving|Git,10.3,96,80.8,8.6,2026,2,1,1,0,Senior ($200-300k)
AIJOB0113,ML Engineer,AI Engineering,Entry (0-2 yrs),8,Master's,187000.0,120000,280000,Seattle,USA,Hybrid,Mid-size (501-5000),Healthcare,PyTorch|Kubernetes|SQL|Cloud|Git|Agile,13.7,97,77.0,8.6,2026,2,0,1,0,Upper-Mid ($150-200k)
AIJOB0114,AI Compliance Manager,Governance,Senior (6-9 yrs),6,Bachelor's,137000.0,100000,200000,Austin,USA,Hybrid,Startup (1-50),Education,Documentation|Legal Knowledge|Risk Management|Agile,11.6,68,28.5,7.6,2026,3,1,1,0,Mid ($100-150k)
AIJOB0115,LLM Engineer,AI Engineering,Senior (6-9 yrs),2,Master's,360000.0,160000,300000,Seattle,USA,On-site,Big Tech (FAANG+),Finance,LLM APIs|RAG|Vector DBs|Fine-tuning|Prompt Engineering|Statistics|Git,5.2,98,41.3,7.0,2025,3,1,0,1,Elite (>$300k)
AIJOB0116,Prompt Engineer,AI Engineering,Lead (10+ yrs),3,Bachelor's,231000.0,90000,200000,Zurich,Switzerland,Hybrid,Big Tech (FAANG+),Government,Testing|Documentation|Python|SQL|Agile,3.6,82,27.5,9.4,2026,3,1,1,1,Senior ($200-300k)
AIJOB0117,AI Security Engineer,Security,Mid (3-5 yrs),7,Master's,192000.0,140000,260000,Chicago,USA,Fully Remote,Enterprise (5000+),Education,ML Security|Cybersecurity|Red Teaming|Risk Analysis|Cloud|Agile,11.6,80,28.6,8.7,2026,3,0,1,0,Upper-Mid ($150-200k)
AIJOB0118,Deep Learning Engineer,AI Engineering,Mid (3-5 yrs),9,PhD,150000.0,141000,270000,Zurich,Switzerland,Hybrid,Startup (1-50),Retail,GPU Computing|Neural Networks|TensorFlow|PyTorch|CUDA|Problem Solving|Linux,9.6,89,10.0,7.2,2026,2,0,1,0,Mid ($100-150k)
AIJOB0119,MLOps Engineer,ML Operations,Mid (3-5 yrs),9,PhD,270000.0,130000,260000,Remote,Global,On-site,Big Tech (FAANG+),Research,Docker|Python|MLflow|Kubernetes|Cloud|Monitoring|Leadership|SQL|Research,16.0,93,75.7,6.3,2026,2,0,0,0,Senior ($200-300k)
AIJOB0120,Multimodal AI Engineer,AI Engineering,Senior (6-9 yrs),4,Master's,257000.0,160000,300000,Remote,Global,On-site,SME (51-500),Media,APIs|Fine-tuning|Python|Vision-Language Models|PyTorch|Cloud|Leadership|Problem Solving,17.7,90,22.5,9.1,2026,1,1,0,0,Senior ($200-300k)
AIJOB0121,Data Scientist,Data Science,Mid (3-5 yrs),7,Associate's,138000.0,138000,195000,London,UK,Hybrid,Mid-size (501-5000),Research,SQL|Scikit-learn|Python|Data Visualization|ML Algorithms|Statistics|Leadership,7.1,92,57.0,7.7,2025,11,0,1,0,Mid ($100-150k)
AIJOB0122,AI Business Analyst,Business,Senior (6-9 yrs),4,Bachelor's,125000.0,95000,180000,Dubai,UAE,Fully Remote,SME (51-500),Education,SQL|Communication|Business Analysis|Data Visualization|Agile|Statistics,13.2,78,13.7,6.4,2026,2,1,1,0,Mid ($100-150k)
AIJOB0123,AI Product Manager,Product,Entry (0-2 yrs),6,Bachelor's,140000.0,140000,260000,Seattle,USA,On-site,Mid-size (501-5000),Education,Product Strategy|AI Literacy|Stakeholder Mgmt|Data Analysis|Agile|Linux|Statistics|Cloud,12.1,85,9.6,8.4,2026,1,0,0,0,Mid ($100-150k)
AIJOB0124,Generative AI Engineer,AI Engineering,Lead (10+ yrs),2,Associate's,150000.0,150000,295000,Beijing,China,Hybrid,SME (51-500),Healthcare,GenAI APIs|Fine-tuning|Python|LLMs|Leadership,10.0,95,23.3,8.5,2026,3,1,1,1,Mid ($100-150k)
AIJOB0125,AI Product Manager,Product,Lead (10+ yrs),6,Associate's,140000.0,140000,260000,Beijing,China,On-site,Enterprise (5000+),Manufacturing,Data Analysis|AI Literacy|Stakeholder Mgmt|Agile|Problem Solving|Git|Linux,11.1,85,9.6,8.6,2026,2,1,0,0,Mid ($100-150k)
AIJOB0126,RAG Engineer,AI Engineering,Lead (10+ yrs),7,Bootcamp/Self-taught,336000.0,145000,280000,Austin,USA,Fully Remote,Big Tech (FAANG+),Manufacturing,Search Systems|Vector DBs|Embeddings|LangChain|Linux,7.3,94,78.2,9.6,2026,1,1,1,1,Elite (>$300k)
AIJOB0127,LLM Engineer,AI Engineering,Lead (10+ yrs),5,Bootcamp/Self-taught,327000.0,160000,300000,Tokyo,Japan,Hybrid,Big Tech (FAANG+),Automotive,RAG|LLM APIs|Python|Fine-tuning|Vector DBs|Prompt Engineering|SQL|Agile,4.2,98,48.4,8.8,2026,3,1,1,1,Elite (>$300k)
AIJOB0128,AI Security Engineer,Security,Entry (0-2 yrs),8,PhD,248000.0,140000,260000,Boston,USA,Fully Remote,Big Tech (FAANG+),Retail,Cybersecurity|Red Teaming|Python|Risk Analysis|ML Security|Communication,8.3,80,11.6,9.3,2025,2,0,1,0,Senior ($200-300k)
AIJOB0129,AI Compliance Manager,Governance,Senior (6-9 yrs),5,Associate's,121000.0,100000,200000,London,UK,Fully Remote,SME (51-500),Manufacturing,Risk Management|Auditing|EU AI Act|Documentation|Legal Knowledge|Agile|Leadership|Linux,10.9,68,19.3,9.6,2026,3,1,1,0,Mid ($100-150k)
AIJOB0130,Data Scientist,Data Science,Entry (0-2 yrs),3,PhD,168000.0,138000,195000,Austin,USA,Hybrid,Enterprise (5000+),Energy,Statistics|ML Algorithms|SQL|Python|Cloud|Research|Linux,7.4,92,42.4,6.3,2026,1,0,1,0,Upper-Mid ($150-200k)
AIJOB0131,LLM Engineer,AI Engineering,Senior (6-9 yrs),4,Bootcamp/Self-taught,232000.0,160000,300000,Dubai,UAE,Fully Remote,Mid-size (501-5000),Automotive,Vector DBs|Python|RAG|Statistics|Git|Cloud,8.8,98,51.1,7.2,2025,9,1,1,1,Senior ($200-300k)
AIJOB0132,AI Business Analyst,Business,Lead (10+ yrs),8,PhD,216000.0,95000,180000,Austin,USA,Hybrid,Big Tech (FAANG+),Healthcare,SQL|Communication|Business Analysis|SQL|Git,8.0,78,29.0,6.8,2026,1,1,1,0,Senior ($200-300k)
AIJOB0133,AI Agent Developer,AI Engineering,Senior (6-9 yrs),4,Bachelor's,193000.0,155000,290000,Paris,France,Hybrid,SME (51-500),Government,AutoGen|LangChain|Python|Agile|Communication,15.0,96,15.1,7.8,2025,4,1,1,1,Upper-Mid ($150-200k)
AIJOB0134,AI Security Engineer,Security,Entry (0-2 yrs),9,PhD,140000.0,140000,260000,Zurich,Switzerland,Hybrid,Startup (1-50),Finance,ML Security|Red Teaming|Cybersecurity|Python|Risk Analysis|Git,16.8,80,8.4,8.9,2026,1,0,1,0,Mid ($100-150k)
AIJOB0135,AI Agent Developer,AI Engineering,Entry (0-2 yrs),5,Associate's,155000.0,155000,290000,Austin,USA,On-site,Startup (1-50),Finance,APIs|LangChain|Planning Systems|Tool Use|AutoGen|Git,9.2,96,68.3,7.3,2026,1,0,0,1,Upper-Mid ($150-200k)
AIJOB0136,NLP Engineer,AI Engineering,Mid (3-5 yrs),7,Associate's,145000.0,145000,290000,Berlin,Germany,Hybrid,Startup (1-50),Research,Text Processing|BERT|Transformers|Problem Solving|Leadership|Communication,7.5,91,72.2,9.0,2025,7,0,1,0,Mid ($100-150k)
AIJOB0137,Data Scientist,Data Science,Entry (0-2 yrs),2,Associate's,138000.0,138000,195000,London,UK,Fully Remote,Enterprise (5000+),Education,SQL|Statistics|Scikit-learn|ML Algorithms|Data Visualization|Leadership|Linux,8.4,92,16.2,6.3,2025,1,0,1,0,Mid ($100-150k)
AIJOB0138,ML Engineer,AI Engineering,Senior (6-9 yrs),9,Associate's,241000.0,120000,280000,Sydney,Australia,Fully Remote,Big Tech (FAANG+),Automotive,Python|Kubernetes|PyTorch|MLOps|SQL|TensorFlow|Leadership,9.6,97,38.9,8.2,2026,3,1,1,0,Senior ($200-300k)
AIJOB0139,Multimodal AI Engineer,AI Engineering,Lead (10+ yrs),3,Master's,354000.0,160000,300000,Seattle,USA,Fully Remote,Mid-size (501-5000),Technology,Python|APIs|PyTorch|Fine-tuning|Linux|Git,15.0,90,9.1,9.6,2026,3,1,1,0,Elite (>$300k)
AIJOB0140,Computer Vision Engineer,AI Engineering,Mid (3-5 yrs),4,PhD,219000.0,145000,280000,Chicago,USA,Hybrid,Mid-size (501-5000),Education,PyTorch|CNNs|CUDA|Git|Agile|Problem Solving,5.5,87,17.5,8.2,2025,5,0,1,0,Senior ($200-300k)
AIJOB0141,AI Compliance Manager,Governance,Entry (0-2 yrs),3,Master's,176000.0,100000,200000,Boston,USA,On-site,Big Tech (FAANG+),Healthcare,EU AI Act|Risk Management|Auditing|Statistics|Cloud,17.6,68,5.9,9.1,2026,3,0,0,0,Upper-Mid ($150-200k)
AIJOB0142,Prompt Engineer,AI Engineering,Mid (3-5 yrs),3,Bootcamp/Self-taught,112000.0,90000,200000,London,UK,Fully Remote,Mid-size (501-5000),Media,Prompt Design|Testing|Python|Documentation|NLP|Communication,9.7,82,6.7,7.8,2025,5,0,1,1,Mid ($100-150k)
AIJOB0143,AI Product Manager,Product,Lead (10+ yrs),6,Bachelor's,312000.0,140000,260000,Seattle,USA,On-site,Big Tech (FAANG+),Automotive,Stakeholder Mgmt|AI Literacy|Agile|Data Analysis|Product Strategy|Leadership,17.3,85,5.6,8.1,2026,3,1,0,0,Elite (>$300k)
AIJOB0144,AI Engineer,AI Engineering,Lead (10+ yrs),6,PhD,172000.0,100000,250000,Toronto,Canada,On-site,Startup (1-50),Finance,PyTorch|Docker|Python|Agile,10.3,95,76.7,7.6,2026,2,1,0,0,Upper-Mid ($150-200k)
AIJOB0145,Generative AI Engineer,AI Engineering,Entry (0-2 yrs),8,Associate's,190000.0,150000,295000,Seattle,USA,Fully Remote,Big Tech (FAANG+),Government,Python|LLMs|Deployment|GenAI APIs|Diffusion Models|Fine-tuning|Agile|Statistics,15.4,95,38.2,7.0,2025,4,0,1,1,Upper-Mid ($150-200k)
AIJOB0146,Senior Data Scientist,Data Science,Mid (3-5 yrs),12,Bachelor's,157000.0,157000,218000,Bangalore,India,On-site,Startup (1-50),Finance,ML|Python|Causal Inference|Deep Learning|Advanced Statistics|Research|Agile,8.7,90,12.6,8.7,2026,1,0,0,0,Upper-Mid ($150-200k)
AIJOB0147,AI Product Manager,Product,Mid (3-5 yrs),4,PhD,180000.0,140000,260000,Austin,USA,On-site,Startup (1-50),Automotive,Stakeholder Mgmt|Data Analysis|Product Strategy|Agile|AI Literacy|Leadership|Problem Solving,9.0,85,24.8,6.5,2025,4,0,0,0,Upper-Mid ($150-200k)
AIJOB0148,Senior Data Scientist,Data Science,Senior (6-9 yrs),9,Bachelor's,261600.0,157000,218000,Los Angeles,USA,On-site,Enterprise (5000+),Manufacturing,Python|Leadership|Advanced Statistics|Research|Linux|Git,9.6,90,6.3,9.5,2026,3,1,0,0,Senior ($200-300k)
AIJOB0149,LLM Engineer,AI Engineering,Lead (10+ yrs),3,Bootcamp/Self-taught,238000.0,160000,300000,Remote,Global,Hybrid,Startup (1-50),Energy,Fine-tuning|Vector DBs|RAG|Python|Problem Solving,7.5,98,51.4,9.4,2026,1,1,1,1,Senior ($200-300k)
AIJOB0150,Computer Vision Engineer,AI Engineering,Lead (10+ yrs),6,Master's,238000.0,145000,280000,Sydney,Australia,Hybrid,SME (51-500),Government,CNNs|PyTorch|CUDA|Research|Statistics|Leadership,3.2,87,19.9,6.1,2026,2,1,1,0,Senior ($200-300k)
AIJOB0151,ML Engineer,AI Engineering,Senior (6-9 yrs),5,Associate's,313000.0,120000,280000,Remote,Global,Fully Remote,Big Tech (FAANG+),Manufacturing,PyTorch|SQL|TensorFlow|SQL|Communication|Cloud,17.9,97,27.7,6.9,2025,12,1,1,0,Elite (>$300k)
AIJOB0152,AI Infrastructure Eng,Infrastructure,Entry (0-2 yrs),7,PhD,217000.0,140000,270000,Singapore,Singapore,On-site,Big Tech (FAANG+),Technology,Storage|Kubernetes|Distributed Systems|CUDA|Linux|Research,10.3,85,10.5,8.0,2025,10,0,0,0,Senior ($200-300k)
AIJOB0153,Deep Learning Engineer,AI Engineering,Mid (3-5 yrs),5,PhD,197000.0,141000,270000,Austin,USA,Hybrid,Mid-size (501-5000),Manufacturing,Python|GPU Computing|TensorFlow|CUDA|Cloud|Git,4.0,89,8.9,9.6,2026,2,0,1,0,Upper-Mid ($150-200k)
AIJOB0154,AI Agent Developer,AI Engineering,Senior (6-9 yrs),3,Master's,214000.0,155000,290000,Toronto,Canada,On-site,SME (51-500),Energy,AutoGen|APIs|LangChain|Python|Planning Systems|Tool Use|SQL|Linux|Statistics,13.7,96,83.4,6.5,2026,1,1,0,1,Senior ($200-300k)
AIJOB0155,Data Engineer (AI),Data Engineering,Entry (0-2 yrs),4,PhD,130000.0,130000,220000,Toronto,Canada,Hybrid,SME (51-500),Technology,Spark|Feature Stores|Python|SQL|Git|SQL,15.3,88,29.2,9.4,2026,2,0,1,0,Mid ($100-150k)
AIJOB0156,Data Engineer (AI),Data Engineering,Entry (0-2 yrs),6,Bootcamp/Self-taught,130000.0,130000,220000,Tokyo,Japan,Fully Remote,Enterprise (5000+),Retail,Spark|Airflow|Python|dbt|SQL|Statistics,8.7,88,9.3,7.4,2026,3,0,1,0,Mid ($100-150k)
AIJOB0157,Senior ML Engineer,AI Engineering,Lead (10+ yrs),7,Bachelor's,373000.0,180000,312000,Toronto,Canada,Hybrid,Big Tech (FAANG+),Retail,PyTorch|Python|LLM Fine-tuning|Distributed Systems|MLOps|System Design|Leadership|Problem Solving,11.0,96,22.0,7.5,2026,2,1,1,0,Elite (>$300k)
AIJOB0158,Senior Data Scientist,Data Science,Entry (0-2 yrs),12,Bootcamp/Self-taught,157000.0,157000,218000,New York,USA,Hybrid,Mid-size (501-5000),Finance,Python|Leadership|Advanced Statistics|Deep Learning|Agile|Git|Research,5.8,90,17.2,8.5,2025,9,0,1,0,Upper-Mid ($150-200k)
AIJOB0159,LLM Engineer,AI Engineering,Lead (10+ yrs),2,PhD,344000.0,160000,300000,Chicago,USA,Hybrid,Mid-size (501-5000),Finance,RAG|Vector DBs|Fine-tuning|Python|LLM APIs|SQL|Linux|Git,8.7,98,45.2,8.9,2025,1,1,1,1,Elite (>$300k)
AIJOB0160,LLM Engineer,AI Engineering,Lead (10+ yrs),5,Associate's,293000.0,160000,300000,Dubai,UAE,Fully Remote,Enterprise (5000+),Healthcare,Python|RAG|Vector DBs|Fine-tuning|Prompt Engineering|Research,4.2,98,30.5,6.7,2025,2,1,1,1,Senior ($200-300k)
AIJOB0161,Multimodal AI Engineer,AI Engineering,Mid (3-5 yrs),8,Associate's,160000.0,160000,300000,Amsterdam,Netherlands,Hybrid,SME (51-500),Retail,Python|APIs|PyTorch|Leadership|Statistics,17.2,90,5.3,8.7,2026,2,0,1,0,Upper-Mid ($150-200k)
AIJOB0162,Data Scientist,Data Science,Mid (3-5 yrs),8,Associate's,138000.0,138000,195000,Amsterdam,Netherlands,Hybrid,SME (51-500),Government,Python|Data Visualization|ML Algorithms|Leadership|Statistics,7.6,92,56.8,7.8,2025,7,0,1,0,Mid ($100-150k)
AIJOB0163,Senior Data Scientist,Data Science,Lead (10+ yrs),10,Bachelor's,157000.0,157000,218000,Beijing,China,Hybrid,Big Tech (FAANG+),Retail,Python|ML|Causal Inference|Advanced Statistics|Statistics,8.9,90,26.5,8.6,2026,1,1,1,0,Upper-Mid ($150-200k)
AIJOB0164,Senior Data Scientist,Data Science,Senior (6-9 yrs),6,PhD,229000.0,157000,218000,Paris,France,Hybrid,Enterprise (5000+),Technology,ML|Advanced Statistics|Leadership|Causal Inference|Leadership|Statistics,4.1,90,12.8,7.9,2025,9,1,1,0,Senior ($200-300k)
AIJOB0165,AI Business Analyst,Business,Mid (3-5 yrs),3,Master's,176000.0,95000,180000,San Francisco,USA,Hybrid,SME (51-500),Education,Data Visualization|SQL|Python|Communication|Agile|Statistics,14.4,78,8.1,6.1,2025,10,0,1,0,Upper-Mid ($150-200k)
AIJOB0166,AI Solutions Architect,Architecture,Senior (6-9 yrs),10,PhD,336000.0,180000,320000,Chicago,USA,Fully Remote,Enterprise (5000+),Energy,ML|System Design|Python|Linux,10.1,84,10.5,6.9,2025,11,1,1,0,Elite (>$300k)
AIJOB0167,Prompt Engineer,AI Engineering,Entry (0-2 yrs),2,Bootcamp/Self-taught,90000.0,90000,200000,Dubai,UAE,Hybrid,Startup (1-50),Manufacturing,LLM APIs|Python|Testing|Agile|Cloud|Leadership,4.5,82,12.6,8.0,2026,3,0,1,1,Entry (<$100k)
AIJOB0168,Data Scientist,Data Science,Senior (6-9 yrs),6,Associate's,234000.0,138000,195000,San Francisco,USA,Hybrid,Big Tech (FAANG+),Retail,SQL|Python|Scikit-learn|Data Visualization|Statistics|Statistics|Agile,9.7,92,62.6,6.7,2026,1,1,1,0,Senior ($200-300k)
AIJOB0169,ML Engineer,AI Engineering,Senior (6-9 yrs),10,Master's,120000.0,120000,280000,Beijing,China,Fully Remote,Enterprise (5000+),Research,TensorFlow|MLOps|Kubernetes|PyTorch|Python|Problem Solving|Communication|Statistics,14.9,97,61.6,7.8,2026,2,1,1,0,Mid ($100-150k)
AIJOB0170,AI Security Engineer,Security,Mid (3-5 yrs),5,PhD,140000.0,140000,260000,Paris,France,Fully Remote,SME (51-500),Automotive,Python|ML Security|Risk Analysis|Red Teaming|Cybersecurity|Statistics,11.1,80,24.7,7.3,2025,5,0,1,0,Mid ($100-150k)
AIJOB0171,AI Solutions Architect,Architecture,Entry (0-2 yrs),15,Associate's,186000.0,180000,320000,Boston,USA,On-site,Enterprise (5000+),Government,Python|Cloud|System Design|Cloud|Leadership|Agile,16.5,84,8.4,6.8,2026,3,0,0,0,Upper-Mid ($150-200k)
AIJOB0172,AI Solutions Architect,Architecture,Mid (3-5 yrs),8,Bachelor's,231000.0,180000,320000,Austin,USA,Fully Remote,Mid-size (501-5000),Energy,Enterprise Architecture|System Design|Leadership|Cloud|ML|Linux,12.9,84,24.1,6.3,2026,3,0,1,0,Senior ($200-300k)
AIJOB0173,Prompt Engineer,AI Engineering,Lead (10+ yrs),5,Bootcamp/Self-taught,154000.0,90000,200000,Sydney,Australia,Fully Remote,Enterprise (5000+),Consulting,Documentation|Python|Prompt Design|LLM APIs|Communication|SQL|Leadership,4.6,82,26.9,7.2,2025,9,1,1,1,Upper-Mid ($150-200k)
AIJOB0174,AI Business Analyst,Business,Entry (0-2 yrs),4,Bachelor's,95000.0,95000,180000,Paris,France,On-site,SME (51-500),Automotive,Communication|Business Analysis|Python|SQL|Research|Statistics,17.1,78,25.3,6.1,2025,3,0,0,0,Entry (<$100k)
